NUMSECCENS;América Central, Sur y Caribe;América del Norte;Asia;Española;Oceanía;Resto de Europa;Unión Europea (sin España);África
7092.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
8006.0;0.00425531914893617;0.0;0.00425531914893617;0.9787234042553191;0.0;0.00425531914893617;0.00425531914893617;0.00425531914893617
8007.0;0.004347826086956522;0.0;0.004347826086956522;0.9782608695652174;0.0;0.004347826086956522;0.004347826086956522;0.004347826086956522
8010.0;0.004054054054054054;0.0;0.004054054054054054;0.9797297297297297;0.0;0.004054054054054054;0.004054054054054054;0.004054054054054054
8018.0;0.003278688524590164;0.0;0.003278688524590164;0.9836065573770492;0.0;0.003278688524590164;0.003278688524590164;0.003278688524590164
8029.0;0.00425531914893617;0.0;0.00425531914893617;0.9787234042553191;0.0;0.00425531914893617;0.00425531914893617;0.00425531914893617
8033.0;0.0028708133971291866;0.0;0.0028708133971291866;0.9856459330143541;0.0;0.0028708133971291866;0.0028708133971291866;0.0028708133971291866
8035.0;0.0029850746268656717;0.0;0.0029850746268656717;0.9850746268656716;0.0;0.0029850746268656717;0.0029850746268656717;0.0029850746268656717
8040.0;0.0036809815950920245;0.0;0.0036809815950920245;0.9815950920245399;0.0;0.0036809815950920245;0.0036809815950920245;0.0036809815950920245
8042.0;0.002926829268292683;0.0;0.002926829268292683;0.9853658536585366;0.0;0.002926829268292683;0.002926829268292683;0.002926829268292683
8043.0;0.007380073800738007;0.0;0.0;0.966789667896679;0.0;0.0;0.025830258302583026;0.0
8044.0;0.003045685279187817;0.0;0.003045685279187817;0.9847715736040609;0.0;0.003045685279187817;0.003045685279187817;0.003045685279187817
8052.0;0.0058823529411764705;0.0;0.0058823529411764705;0.9705882352941176;0.0;0.0058823529411764705;0.0058823529411764705;0.0058823529411764705
8054.0;0.003896103896103896;0.0;0.003896103896103896;0.9805194805194806;0.0;0.003896103896103896;0.003896103896103896;0.003896103896103896
8056.0;0.0;0.0;0.0;0.9889705882352942;0.0;0.0;0.011029411764705883;0.0
8058.0;0.002830188679245283;0.0;0.002830188679245283;0.9858490566037735;0.0;0.002830188679245283;0.002830188679245283;0.002830188679245283
8059.0;0.0031413612565445027;0.0;0.0031413612565445027;0.9842931937172775;0.0;0.0031413612565445027;0.0031413612565445027;0.0031413612565445027
8061.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
8063.0;0.0035087719298245615;0.0;0.0035087719298245615;0.9824561403508771;0.0;0.0035087719298245615;0.0035087719298245615;0.0035087719298245615
8065.0;0.011560693641618497;0.0;0.0;0.9017341040462428;0.0;0.0;0.08092485549132948;0.005780346820809248
9003.0;0.004195804195804196;0.0;0.004195804195804196;0.9790209790209791;0.0;0.004195804195804196;0.004195804195804196;0.004195804195804196
9007.0;0.003947368421052632;0.0;0.003947368421052632;0.9802631578947368;0.0;0.003947368421052632;0.003947368421052632;0.003947368421052632
9011.0;0.004878048780487805;0.0;0.004878048780487805;0.975609756097561;0.0;0.004878048780487805;0.004878048780487805;0.004878048780487805
10001.0;0.0037974683544303796;0.0;0.0037974683544303796;0.9810126582278481;0.0;0.0037974683544303796;0.0037974683544303796;0.0037974683544303796
10003.0;0.0026200873362445414;0.0;0.0026200873362445414;0.9868995633187773;0.0;0.0026200873362445414;0.0026200873362445414;0.0026200873362445414
10019.0;0.0046875;0.0;0.0046875;0.9765625;0.0;0.0046875;0.0046875;0.0046875
10034.0;0.003658536585365854;0.0;0.003658536585365854;0.9817073170731707;0.0;0.003658536585365854;0.003658536585365854;0.003658536585365854
10066.0;0.003260869565217391;0.0;0.003260869565217391;0.9836956521739131;0.0;0.003260869565217391;0.003260869565217391;0.003260869565217391
10068.0;0.0044444444444444444;0.0;0.0044444444444444444;0.9777777777777777;0.0;0.0044444444444444444;0.0044444444444444444;0.0044444444444444444
10069.0;0.0034883720930232558;0.0;0.0034883720930232558;0.9825581395348837;0.0;0.0034883720930232558;0.0034883720930232558;0.0034883720930232558
10070.0;0.002777777777777778;0.0;0.002777777777777778;0.9861111111111112;0.0;0.002777777777777778;0.002777777777777778;0.002777777777777778
10072.0;0.0036144578313253013;0.0;0.0036144578313253013;0.9819277108433735;0.0;0.0036144578313253013;0.0036144578313253013;0.0036144578313253013
11002.0;0.0034883720930232558;0.0;0.0034883720930232558;0.9825581395348837;0.0;0.0034883720930232558;0.0034883720930232558;0.0034883720930232558
11003.0;0.003592814371257485;0.0;0.003592814371257485;0.9820359281437125;0.0;0.003592814371257485;0.003592814371257485;0.003592814371257485
11006.0;0.003870967741935484;0.0;0.003870967741935484;0.9806451612903225;0.0;0.003870967741935484;0.003870967741935484;0.003870967741935484
11007.0;0.003703703703703704;0.0;0.003703703703703704;0.9814814814814815;0.0;0.003703703703703704;0.003703703703703704;0.003703703703703704
11008.0;0.0026431718061674008;0.0;0.0026431718061674008;0.986784140969163;0.0;0.0026431718061674008;0.0026431718061674008;0.0026431718061674008
