NUMSECCENS;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar
7077.0;0.009615384615384616;0.009615384615384616;0.009615384615384616;0.009615384615384616;0.009615384615384616;0.009615384615384616;0.7692307692307693;0.009615384615384616;0.009615384615384616;0.14423076923076922;0.009615384615384616
7078.0;0.008645533141210375;0.008645533141210375;0.008645533141210375;0.008645533141210375;0.008645533141210375;0.008645533141210375;0.7348703170028819;0.008645533141210375;0.008645533141210375;0.008645533141210375;0.1873198847262248
7079.0;0.015;0.015;0.015;0.015;0.015;0.015;0.85;0.015;0.015;0.015;0.015
7080.0;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.7;0.03
7081.0;0.014492753623188406;0.014492753623188406;0.014492753623188406;0.014492753623188406;0.014492753623188406;0.014492753623188406;0.5072463768115942;0.014492753623188406;0.014492753623188406;0.36231884057971014;0.014492753623188406
7082.0;0.00424929178470255;0.00424929178470255;0.00424929178470255;0.00424929178470255;0.16997167138810199;0.00424929178470255;0.509915014164306;0.09915014164305949;0.00424929178470255;0.19121813031161472;0.00424929178470255
7083.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7084.0;0.016216216216216217;0.016216216216216217;0.016216216216216217;0.016216216216216217;0.016216216216216217;0.016216216216216217;0.8378378378378378;0.016216216216216217;0.016216216216216217;0.016216216216216217;0.016216216216216217
7085.0;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.49504950495049505;0.01485148514851485;0.01485148514851485;0.3712871287128713;0.01485148514851485
7086.0;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.6072874493927125;0.2834008097165992;0.012145748987854251;0.012145748987854251;0.012145748987854251
7087.0;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.01485148514851485;0.5198019801980198;0.01485148514851485;0.01485148514851485;0.3465346534653465;0.01485148514851485
7088.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7089.0;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.5823863636363636;0.008522727272727272;0.008522727272727272;0.3409090909090909;0.008522727272727272
7090.0;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.6182795698924731;0.008064516129032258;0.008064516129032258;0.30913978494623656;0.008064516129032258
7091.0;0.005226480836236934;0.16550522648083624;0.005226480836236934;0.005226480836236934;0.005226480836236934;0.005226480836236934;0.4094076655052265;0.005226480836236934;0.005226480836236934;0.3832752613240418;0.005226480836236934
7092.0;0.0027881040892193307;0.07899628252788105;0.09758364312267657;0.0027881040892193307;0.0027881040892193307;0.0027881040892193307;0.5390334572490706;0.0027881040892193307;0.0027881040892193307;0.2648698884758364;0.0027881040892193307
7093.0;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.5485232067510548;0.33755274261603374;0.012658227848101266;0.012658227848101266;0.012658227848101266
7094.0;0.006550218340611353;0.006550218340611353;0.17467248908296942;0.006550218340611353;0.006550218340611353;0.12008733624454149;0.26200873362445415;0.006550218340611353;0.006550218340611353;0.1965065502183406;0.2074235807860262
8001.0;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.007518796992481203;0.16290726817042606;0.5889724310776943;0.007518796992481203;0.007518796992481203;0.18796992481203006;0.007518796992481203
8002.0;0.017142857142857144;0.017142857142857144;0.017142857142857144;0.017142857142857144;0.017142857142857144;0.017142857142857144;0.8285714285714286;0.017142857142857144;0.017142857142857144;0.017142857142857144;0.017142857142857144
8003.0;0.011029411764705883;0.011029411764705883;0.011029411764705883;0.011029411764705883;0.011029411764705883;0.011029411764705883;0.6617647058823529;0.011029411764705883;0.011029411764705883;0.23897058823529413;0.011029411764705883
8004.0;0.015625;0.015625;0.015625;0.015625;0.015625;0.015625;0.4947916666666667;0.015625;0.015625;0.3645833333333333;0.015625
8005.0;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.5252918287937743;0.011673151750972763;0.011673151750972763;0.36964980544747084;0.011673151750972763
8006.0;0.00528169014084507;0.13204225352112675;0.0880281690140845;0.00528169014084507;0.00528169014084507;0.00528169014084507;0.4665492957746479;0.16725352112676056;0.00528169014084507;0.11443661971830986;0.00528169014084507
8007.0;0.006607929515418502;0.006607929515418502;0.14317180616740088;0.006607929515418502;0.006607929515418502;0.006607929515418502;0.6497797356828194;0.006607929515418502;0.006607929515418502;0.15418502202643172;0.006607929515418502
8008.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
