NUMSECCENS;he_pct_11;kw_pct_11;median_price_inf_11;SES_11;he_pct_21;kw_pct_21;median_price_inf_21;SES_21;RANK_11;RANK_21;SES_ASC;SES_PR_11;SES_PR_21;SES_PR_ASC
7050.0;0.09375;0.0548780487804878;2017.285959156144;-0.6002274467275932;0.0804020100502512;0.2040816326530612;2295.304323;0.25466495272538126;261.0;57.0;0.8548923994529745;38.82352941176471;58.51851851851851;19.694989106753802
7051.0;0.056338028169014;0.0697674418604651;2017.285959156144;-0.6426886314142959;;;;;279.0;;;34.588235294117645;;
7052.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7053.0;0.0387096774193548;0.0304054054054054;2017.285959156144;-0.6969588775599518;;;;;303.0;;;28.941176470588236;;
7054.0;0.0839160839160839;0.3333333333333333;2017.285959156144;-0.40856454777320156;;;;;197.0;;;53.88235294117647;;
7055.0;0.0545454545454545;0.0697674418604651;2017.285959156144;-0.645250188777946;;;;;281.0;;;34.11764705882353;;
7056.0;0.3333333333333333;0.7721518987341772;2017.285959156144;0.2720360281033063;;;;;72.0;;;83.29411764705881;;
7057.0;0.0736196319018405;0.0389610389610389;2017.285959156144;-0.6407524677963347;;;;;278.0;;;34.8235294117647;;
7058.0;0.3333333333333333;0.4549763033175355;2017.285959156144;0.0377150880895879;;;;;96.0;;;77.64705882352942;;
7059.0;0.0693641618497109;0.0430622009569378;2017.285959156144;-0.6438036324656081;;;;;280.0;;;34.35294117647059;;
7060.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7061.0;0.0655737704918032;0.0584415584415584;2017.285959156144;-0.6378581750556466;;;;;277.0;;;35.05882352941177;;
7062.0;0.0902255639097744;0.3333333333333333;2017.285959156144;-0.39954840766814514;;;;;193.0;;;54.8235294117647;;
7064.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7065.0;0.1016949152542373;0.0389610389610389;2017.285959156144;-0.600633363139929;;;;;262.0;;;38.588235294117645;;
7066.0;0.0444444444444444;0.0542168674698795;2017.285959156144;-0.6711727142422725;0.1309523809523809;0.2331288343558282;2295.304323;0.3483598813013469;292.0;43.0;1.0195325955436194;31.529411764705884;68.88888888888889;37.359477124183
7067.0;0.0545454545454545;0.0283018867924528;2017.285959156144;-0.6758838440217045;0.1329479768786127;0.2176470588235294;2295.304323;0.339774027857069;294.0;47.0;1.0156578718787737;31.058823529411768;65.92592592592592;34.867102396514156
7068.0;0.0606060606060606;0.0566037735849056;2017.285959156144;-0.6463146552290203;;;;;282.0;;;33.88235294117647;;
7069.0;0.7551020408163265;0.5738636363636365;2017.285959156144;0.7282462483106086;;;;;56.0;;;87.05882352941177;;
