NUMSECCENS;15-19;20-34;35-64;65+
9012.0;0.00510204081632653;0.24489795918367346;0.7295918367346939;0.02040816326530612
9036.0;0.0;0.25229357798165136;0.7431192660550459;0.0045871559633027525
9046.0;0.0;0.2235294117647059;0.7294117647058823;0.047058823529411764
9052.0;0.0;0.2346368715083799;0.7486033519553073;0.01675977653631285
9055.0;0.0;0.3160919540229885;0.6781609195402298;0.005747126436781609
9056.0;0.0;0.19607843137254902;0.7990196078431373;0.004901960784313725
9083.0;0.0;0.22346368715083798;0.770949720670391;0.00558659217877095
10001.0;0.0038022813688212928;0.24334600760456274;0.7452471482889734;0.0076045627376425855
10002.0;0.004901960784313725;0.23529411764705882;0.7549019607843137;0.004901960784313725
10003.0;0.0;0.16917293233082706;0.8157894736842105;0.015037593984962405
10016.0;0.004464285714285714;0.20089285714285715;0.7901785714285714;0.004464285714285714
10019.0;0.00425531914893617;0.16170212765957448;0.825531914893617;0.00851063829787234
10021.0;0.009216589861751152;0.1935483870967742;0.7926267281105991;0.004608294930875576
10023.0;0.0;0.22748815165876776;0.7677725118483413;0.004739336492890996
10026.0;0.005813953488372093;0.2558139534883721;0.7151162790697675;0.023255813953488372
10034.0;0.0038461538461538464;0.20384615384615384;0.7884615384615384;0.0038461538461538464
10052.0;0.005128205128205128;0.24615384615384617;0.7333333333333333;0.015384615384615385
10056.0;0.005747126436781609;0.2471264367816092;0.7126436781609196;0.034482758620689655
10066.0;0.004545454545454545;0.18181818181818182;0.8136363636363636;0.0
10068.0;0.008547008547008548;0.20512820512820512;0.782051282051282;0.004273504273504274
10069.0;0.0;0.13662790697674418;0.8517441860465116;0.011627906976744186
10070.0;0.0030864197530864196;0.12345679012345678;0.8703703703703703;0.0030864197530864196
10071.0;0.0;0.18996415770609318;0.7885304659498208;0.021505376344086023
10072.0;0.0020242914979757085;0.13157894736842105;0.8603238866396761;0.006072874493927126
10074.0;0.0;0.22033898305084745;0.7740112994350282;0.005649717514124294
11002.0;0.003367003367003367;0.24242424242424243;0.7407407407407407;0.013468013468013467
11003.0;0.003355704697986577;0.2214765100671141;0.7583892617449665;0.016778523489932886
11004.0;0.0;0.15833333333333333;0.8166666666666667;0.025
11006.0;0.009302325581395349;0.2651162790697674;0.7116279069767442;0.013953488372093023
11007.0;0.003205128205128205;0.18269230769230768;0.8076923076923077;0.00641025641025641
11008.0;0.0;0.26011560693641617;0.6936416184971098;0.046242774566473986
11010.0;0.008097165991902834;0.16194331983805668;0.8137651821862348;0.016194331983805668
11013.0;0.0048543689320388345;0.2087378640776699;0.7669902912621359;0.019417475728155338
