NUMSECCENS;15-19;20-34;35-64;65+
10002.0;0.010273972602739725;0.030821917808219176;0.886986301369863;0.07191780821917808
10003.0;0.0026714158504007124;0.11219946571682991;0.8664292074799644;0.018699910952804988
10004.0;0.010714285714285714;0.03214285714285714;0.8821428571428571;0.075
10005.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10006.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10007.0;0.027777777777777776;0.08333333333333333;0.6944444444444444;0.19444444444444445
10008.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10009.0;0.009554140127388535;0.028662420382165606;0.8949044585987261;0.06687898089171974
10010.0;0.012;0.584;0.32;0.084
10011.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10012.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10013.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
10014.0;0.013333333333333334;0.3377777777777778;0.5555555555555556;0.09333333333333334
10015.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10016.0;0.0040650406504065045;0.4241192411924119;0.5433604336043361;0.028455284552845527
10017.0;0.012;0.036;0.868;0.084
10018.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
10019.0;0.005780346820809248;0.017341040462427744;0.9364161849710982;0.04046242774566474
10020.0;0.013636363636363636;0.34545454545454546;0.5454545454545454;0.09545454545454546
10021.0;0.007371007371007371;0.16216216216216217;0.7788697788697788;0.051597051597051594
10022.0;0.006355932203389831;0.7055084745762712;0.24364406779661016;0.04449152542372881
10023.0;0.005988023952095809;0.3153692614770459;0.6367265469061876;0.041916167664670656
10024.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10026.0;0.00702576112412178;0.3770491803278688;0.5667447306791569;0.04918032786885246
10027.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10028.0;0.014084507042253521;0.8028169014084507;0.08450704225352113;0.09859154929577464
10029.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10030.0;0.02912621359223301;0.08737864077669903;0.6796116504854369;0.20388349514563106
10031.0;0.010273972602739725;0.5582191780821918;0.3595890410958904;0.07191780821917808
10032.0;0.01818181818181818;0.4;0.45454545454545453;0.12727272727272726
10033.0;0.0196078431372549;0.058823529411764705;0.7843137254901961;0.13725490196078433
10034.0;0.0039946737683089215;0.15446071904127828;0.8135818908122503;0.02796271637816245
10035.0;0.01875;0.05625;0.79375;0.13125
10036.0;0.0234375;0.671875;0.140625;0.1640625
10037.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
10038.0;0.025423728813559324;0.07627118644067797;0.7203389830508474;0.17796610169491525
10039.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10040.0;0.014634146341463415;0.4926829268292683;0.3902439024390244;0.1024390243902439
10041.0;0.007462686567164179;0.5422885572139303;0.39800995024875624;0.05223880597014925
10042.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10043.0;0.008130081300813009;0.5365853658536586;0.3983739837398374;0.056910569105691054
10044.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10045.0;0.017341040462427744;0.7572254335260116;0.10404624277456648;0.12138728323699421
10046.0;0.024390243902439025;0.6585365853658537;0.14634146341463414;0.17073170731707318
10047.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10048.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10049.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10050.0;0.013636363636363636;0.04090909090909091;0.85;0.09545454545454546
10051.0;0.01875;0.05625;0.79375;0.13125
10052.0;0.005545286506469501;0.0166358595194085;0.9390018484288355;0.038817005545286505
10053.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10054.0;0.022556390977443608;0.6842105263157895;0.13533834586466165;0.15789473684210525
10055.0;0.027777777777777776;0.08333333333333333;0.6944444444444444;0.19444444444444445
10056.0;0.00646551724137931;0.01939655172413793;0.9288793103448276;0.04525862068965517
10057.0;0.008645533141210375;0.2910662824207493;0.6397694524495677;0.06051873198847262
10058.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10059.0;0.027777777777777776;0.08333333333333333;0.6944444444444444;0.19444444444444445
10060.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
10061.0;0.02912621359223301;0.5922330097087378;0.17475728155339806;0.20388349514563106
10062.0;0.012244897959183673;0.036734693877551024;0.8653061224489796;0.08571428571428572
10063.0;0.018404907975460124;0.7423312883435583;0.11042944785276074;0.12883435582822086
10064.0;0.010344827586206896;0.03103448275862069;0.8862068965517241;0.07241379310344828
10065.0;0.0189873417721519;0.056962025316455694;0.7911392405063291;0.13291139240506328
10066.0;0.0035087719298245615;0.26666666666666666;0.7052631578947368;0.02456140350877193
10067.0;0.025423728813559324;0.6440677966101694;0.15254237288135594;0.17796610169491525
10068.0;0.006355932203389831;0.13983050847457626;0.809322033898305;0.04449152542372881
10069.0;0.003778337531486146;0.27204030226700254;0.6977329974811083;0.02644836272040302
10070.0;0.003121748178980229;0.40894901144641;0.5660770031217481;0.021852237252861603
10071.0;0.007425742574257425;0.17574257425742573;0.7648514851485149;0.05198019801980198
10072.0;0.0036407766990291263;0.2924757281553398;0.6783980582524272;0.025485436893203883
11001.0;0.015384615384615385;0.046153846153846156;0.8307692307692308;0.1076923076923077
11002.0;0.00424929178470255;0.28753541076487255;0.6784702549575071;0.029745042492917848
11003.0;0.0036144578313253013;0.3710843373493976;0.6;0.02530120481927711
11004.0;0.008522727272727272;0.45738636363636365;0.4744318181818182;0.05965909090909091
11005.0;0.014778325123152709;0.7931034482758621;0.08866995073891626;0.10344827586206896
11006.0;0.004457652303120356;0.30906389301634474;0.6552748885586924;0.031203566121842496
11007.0;0.003243243243243243;0.3924324324324324;0.5816216216216217;0.022702702702702703
11008.0;0.0029182879377431907;0.08852140077821012;0.8881322957198443;0.020428015564202335
11009.0;0.014634146341463415;0.6390243902439025;0.24390243902439024;0.1024390243902439
11010.0;0.006263048016701462;0.018789144050104383;0.9311064718162839;0.04384133611691023
