NUMSECCENS;15-19;20-34;35-64;65+;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar;Analfabetos;Doctorado universitario;Educación postsecundaria no superior;Educación primaria;Enseñanzas de formación profesional, artes plásticas y diseño y deportivas de grado superior y equivalentes;Estudios primarios incompletos;Grados universitarios de 240 créditos ECTS, diplomados universitarios, títulos propios universitarios de experto o especialista;Grados universitarios de más de 240 créditos ECTS, licenciados;Másteres, especialidades en Ciencias de la Salud por el sistema de residencia y similares;Primera etapa de educación secundaria y similar;Segunda etapa de educación secundaria con orientación general;Segunda etapa de educación secundaria con orientación profesional;1 - Directores y gerentes;2 - Técnicos y profesionales científicos e intelectuales;"3 - Técnicos; profesionales de apoyo";4 - Empleados contables, administrativos y otros empleados de oficina;5 - Trabajadores de los servicios de restauración, personales, protección y vendedores;6 - Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;7 - Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);8 - Operadores de instalaciones y maquinaria, y montadores;9 - Ocupaciones elementales;SES;kw_pct;he_pct;median_price_inf;RANK;SES_PR
2007.0;0.0234375;0.0703125;0.7421875;0.1640625;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.5630630630630631;0.3153153153153153;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.008695652173913;0.008695652173913;0.008695652173913;0.008695652173913;0.4057971014492754;0.008695652173913;0.008695652173913;0.5072463768115942;0.008695652173913;0.008695652173913;0.008695652173913;0.008695652173913;0.2124183006535947;0.7189542483660131;0.0098039215686274;0.0098039215686274;0.0098039215686274;0.0098039215686274;0.0098039215686274;0.0098039215686274;0.0098039215686274;2.961984069850162;0.9411764705882352;0.5333333333333333;2846.9961375450084;16.0;96.47058823529412
2008.0;0.0162162162162162;0.0486486486486486;0.8216216216216217;0.1135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.0135135135135135;0.5180180180180181;0.0135135135135135;0.0135135135135135;0.3603603603603603;0.0135135135135135;0.0082872928176795;0.0082872928176795;0.0082872928176795;0.0082872928176795;0.2624309392265193;0.0082872928176795;0.0082872928176795;0.4834254143646408;0.1795580110497237;0.0082872928176795;0.0082872928176795;0.0082872928176795;0.3674121405750798;0.4153354632587859;0.0095846645367412;0.1597444089456869;0.0095846645367412;0.0095846645367412;0.0095846645367412;0.0095846645367412;0.0095846645367412;3.0609744996431303;0.792332268370607;0.6795580110497237;2846.9961375450084;11.0;97.6470588235294
2009.0;0.0202702702702702;0.0608108108108108;0.777027027027027;0.1418918918918918;0.0074812967581047;0.0074812967581047;0.0074812967581047;0.0074812967581047;0.0074812967581047;0.0074812967581047;0.3366583541147132;0.2493765586034912;0.0074812967581047;0.199501246882793;0.1620947630922693;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0138888888888888;0.0138888888888888;0.0138888888888888;0.5787037037037037;0.324074074074074;0.0138888888888888;0.0138888888888888;0.0138888888888888;0.0138888888888888;2.0116534059778624;0.0416666666666666;0.3333333333333333;2846.9961375450084;45.0;89.64705882352942
2010.0;0.0588235294117647;0.1764705882352941;0.3529411764705882;0.4117647058823529;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0909090909090909;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.8978328173374613;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.0092879256965944;0.010752688172043;0.913978494623656;0.010752688172043;0.010752688172043;0.010752688172043;0.010752688172043;0.010752688172043;0.010752688172043;0.010752688172043;3.518458986067304;0.935483870967742;0.9256965944272446;2846.9961375450084;1.0;100.0
2011.0;0.0588235294117647;0.1764705882352941;0.3529411764705882;0.4117647058823529;0.013215859030837;0.013215859030837;0.013215859030837;0.013215859030837;0.013215859030837;0.013215859030837;0.013215859030837;0.013215859030837;0.2422907488986784;0.6387665198237885;0.013215859030837;0.034090909090909;0.034090909090909;0.034090909090909;0.034090909090909;0.625;0.034090909090909;0.034090909090909;0.034090909090909;0.034090909090909;0.034090909090909;0.034090909090909;0.034090909090909;0.0114942528735632;0.4022988505747126;0.0114942528735632;0.0114942528735632;0.5172413793103449;0.0114942528735632;0.0114942528735632;0.0114942528735632;0.0114942528735632;2.0135958613232643;0.425287356321839;0.1363636363636363;2846.9961375450084;44.0;89.88235294117646
2012.0;0.0588235294117647;0.1764705882352941;0.3529411764705882;0.4117647058823529;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.2742616033755274;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.6118143459915611;0.0126582278481012;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.0153846153846153;0.3846153846153846;0.0153846153846153;0.4615384615384615;0.0165745856353591;0.0165745856353591;0.0165745856353591;0.0165745856353591;0.3591160220994475;0.0165745856353591;0.0165745856353591;0.0165745856353591;0.5248618784530387;1.6292155002296211;0.0497237569060773;0.0615384615384615;2846.9961375450084;52.0;88.0
2013.0;0.0054644808743169;0.0163934426229508;0.9398907103825136;0.0382513661202185;0.0072463768115942;0.0072463768115942;0.144927536231884;0.0072463768115942;0.0072463768115942;0.0072463768115942;0.4589371980676328;0.0072463768115942;0.0072463768115942;0.3381642512077294;0.0072463768115942;0.0056390977443609;0.0056390977443609;0.0056390977443609;0.0056390977443609;0.18796992481203;0.0056390977443609;0.0056390977443609;0.5075187969924813;0.0056390977443609;0.0056390977443609;0.2537593984962406;0.0056390977443609;0.141287284144427;0.478806907378336;0.1334379905808477;0.1491365777080062;0.0784929356357927;0.0047095761381475;0.0047095761381475;0.0047095761381475;0.0047095761381475;2.810643423265786;0.7535321821036107;0.5244360902255639;2846.9961375450084;25.0;94.35294117647058
2014.0;0.0306122448979591;0.0918367346938775;0.6632653061224489;0.2142857142857142;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.7142857142857143;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.0285714285714285;0.0105263157894736;0.0105263157894736;0.0105263157894736;0.0105263157894736;0.3157894736842105;0.0105263157894736;0.0105263157894736;0.5789473684210527;0.0105263157894736;0.0105263157894736;0.0105263157894736;0.0105263157894736;0.0201342281879194;0.8389261744966443;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;3.0265009914209013;0.8791946308724832;0.6105263157894737;2846.9961375450084;14.0;96.94117647058825
2015.0;0.0254237288135593;0.0762711864406779;0.7203389830508474;0.1779661016949152;0.0133928571428571;0.0133928571428571;0.0133928571428571;0.0133928571428571;0.2901785714285714;0.0133928571428571;0.3571428571428571;0.0133928571428571;0.0133928571428571;0.2455357142857142;0.0133928571428571;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.824468085106383;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.0159574468085106;0.01171875;0.56640625;0.01171875;0.01171875;0.3515625;0.01171875;0.01171875;0.01171875;0.01171875;3.186864145369454;0.58984375;0.8723404255319149;2846.9961375450084;9.0;98.11764705882354
2016.0;0.0178571428571428;0.0535714285714285;0.8035714285714286;0.125;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.8378378378378378;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.0162162162162162;0.0075;0.0075;0.0075;0.0075;0.2;0.0075;0.0075;0.725;0.0075;0.0075;0.0075;0.0075;0.0070921985815602;0.3900709219858156;0.2482269503546099;0.3191489361702128;0.0070921985815602;0.0070921985815602;0.0070921985815602;0.0070921985815602;0.0070921985815602;3.0495054431586945;0.6453900709219859;0.7474999999999999;2846.9961375450084;12.0;97.41176470588236
2017.0;0.0029268292682926;0.113170731707317;0.8634146341463415;0.0204878048780487;0.0049504950495049;0.0049504950495049;0.0049504950495049;0.0907590759075907;0.0049504950495049;0.0049504950495049;0.5775577557755776;0.1567656765676567;0.0049504950495049;0.1402640264026402;0.0049504950495049;0.0032930845225027;0.0032930845225027;0.0713501646542261;0.0032930845225027;0.3677277716794731;0.0032930845225027;0.0032930845225027;0.4006586169045005;0.0032930845225027;0.0713501646542261;0.0658616904500548;0.0032930845225027;0.003;0.62;0.09;0.22;0.055;0.003;0.003;0.003;0.003;2.617940691302774;0.713;0.4105378704720088;2846.9961375450084;31.0;92.94117647058825
2018.0;0.0104529616724738;0.0313588850174216;0.8850174216027874;0.073170731707317;0.0174418604651162;0.0174418604651162;0.0174418604651162;0.0174418604651162;0.0174418604651162;0.0174418604651162;0.5232558139534884;0.0174418604651162;0.0174418604651162;0.3197674418604651;0.0174418604651162;0.0115384615384615;0.0115384615384615;0.0115384615384615;0.0115384615384615;0.0115384615384615;0.0115384615384615;0.0115384615384615;0.4615384615384615;0.0115384615384615;0.0115384615384615;0.4230769230769231;0.0115384615384615;0.0101351351351351;0.5574324324324325;0.0101351351351351;0.3716216216216216;0.0101351351351351;0.0101351351351351;0.0101351351351351;0.0101351351351351;0.0101351351351351;2.6403304068778426;0.5777027027027026;0.4961538461538461;2846.9961375450084;30.0;93.17647058823528
2019.0;0.0588235294117647;0.1764705882352941;0.3529411764705882;0.4117647058823529;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.7391304347826086;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.0260869565217391;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.032258064516129;0.6451612903225806;0.032258064516129;0.032258064516129;0.0119521912350597;0.0119521912350597;0.0119521912350597;0.0119521912350597;0.5577689243027888;0.0119521912350597;0.0119521912350597;0.0119521912350597;0.3585657370517928;1.715418284804303;0.0358565737051792;0.1290322580645161;2846.9961375450084;48.0;88.94117647058823
2020.0;0.0588235294117647;0.1764705882352941;0.3529411764705882;0.4117647058823529;0.0085470085470085;0.0085470085470085;0.2564102564102564;0.2136752136752136;0.2991452991452991;0.0085470085470085;0.0085470085470085;0.0085470085470085;0.0085470085470085;0.1709401709401709;0.0085470085470085;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.0155440414507772;0.8290155440414507;0.0155440414507772;0.0155440414507772;0.0177514792899408;0.0177514792899408;0.0177514792899408;0.0177514792899408;0.8579881656804734;0.0177514792899408;0.0177514792899408;0.0177514792899408;0.0177514792899408;1.6327351425318253;0.0532544378698224;0.0621761658031088;2846.9961375450084;51.0;88.23529411764706
2021.0;0.029126213592233;0.087378640776699;0.6796116504854369;0.203883495145631;0.0179640718562874;0.0179640718562874;0.0179640718562874;0.0179640718562874;0.0179640718562874;0.0179640718562874;0.5389221556886228;0.0179640718562874;0.0179640718562874;0.2994011976047904;0.0179640718562874;0.036144578313253;0.036144578313253;0.036144578313253;0.036144578313253;0.036144578313253;0.036144578313253;0.036144578313253;0.6024096385542169;0.036144578313253;0.036144578313253;0.036144578313253;0.036144578313253;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.8389261744966443;0.0201342281879194;0.0201342281879194;0.0201342281879194;0.0201342281879194;2.564950537354407;0.0604026845637583;0.710843373493976;2846.9961375450084;34.0;92.23529411764706
2022.0;0.0084745762711864;0.0254237288135593;0.9067796610169492;0.059322033898305;0.015;0.015;0.015;0.015;0.015;0.015;0.85;0.015;0.015;0.015;0.015;0.0076923076923076;0.0076923076923076;0.0076923076923076;0.0076923076923076;0.0076923076923076;0.0076923076923076;0.0076923076923076;0.7051282051282052;0.0076923076923076;0.2179487179487179;0.0076923076923076;0.0076923076923076;0.0080862533692722;0.7951482479784366;0.1482479784366576;0.0080862533692722;0.0080862533692722;0.0080862533692722;0.0080862533692722;0.0080862533692722;0.0080862533692722;3.2480663729426853;0.9514824797843666;0.7282051282051283;2846.9961375450084;7.0;98.58823529411764
2023.0;0.0093167701863354;0.0279503105590062;0.8975155279503105;0.0652173913043478;0.0080645161290322;0.0080645161290322;0.0080645161290322;0.0080645161290322;0.0080645161290322;0.0080645161290322;0.4973118279569892;0.0080645161290322;0.0080645161290322;0.4301075268817204;0.0080645161290322;0.0146341463414634;0.0146341463414634;0.0146341463414634;0.0146341463414634;0.5121951219512195;0.0146341463414634;0.0146341463414634;0.0146341463414634;0.0146341463414634;0.3414634146341463;0.0146341463414634;0.0146341463414634;0.0100671140939597;0.0100671140939597;0.2684563758389262;0.0100671140939597;0.3859060402684564;0.0100671140939597;0.0100671140939597;0.0100671140939597;0.285234899328859;1.8013943781779729;0.2885906040268456;0.0585365853658536;2846.9961375450084;47.0;89.17647058823529
2024.0;0.0107142857142857;0.0321428571428571;0.8821428571428571;0.075;0.0074257425742574;0.0074257425742574;0.0074257425742574;0.0074257425742574;0.2599009900990099;0.0074257425742574;0.4455445544554455;0.0074257425742574;0.0074257425742574;0.2351485148514851;0.0074257425742574;0.024390243902439;0.024390243902439;0.024390243902439;0.7317073170731707;0.024390243902439;0.024390243902439;0.024390243902439;0.024390243902439;0.024390243902439;0.024390243902439;0.024390243902439;0.024390243902439;0.0099667774086378;0.0099667774086378;0.0099667774086378;0.0099667774086378;0.4983388704318937;0.0099667774086378;0.0099667774086378;0.0099667774086378;0.4318936877076412;1.6660460412662843;0.0299003322259136;0.0975609756097561;2846.9961375450084;50.0;88.47058823529412
2025.0;0.0217391304347826;0.0652173913043478;0.7608695652173914;0.1521739130434782;0.024;0.024;0.024;0.024;0.024;0.024;0.76;0.024;0.024;0.024;0.024;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.0833333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;2.2271290241893618;0.3333333333333333;0.3333333333333333;2846.9961375450084;38.5;91.17647058823528
2026.0;0.0047318611987381;0.0141955835962145;0.94794952681388;0.0331230283911671;0.0052724077328646;0.0052724077328646;0.0052724077328646;0.0052724077328646;0.0052724077328646;0.0052724077328646;0.6414762741652021;0.0052724077328646;0.140597539543058;0.1757469244288225;0.0052724077328646;0.0060728744939271;0.0060728744939271;0.1619433198380566;0.0060728744939271;0.1012145748987854;0.0060728744939271;0.0060728744939271;0.2024291497975708;0.0060728744939271;0.48582995951417;0.0060728744939271;0.0060728744939271;0.0053571428571428;0.2410714285714285;0.0053571428571428;0.2678571428571428;0.3125;0.0053571428571428;0.0053571428571428;0.0053571428571428;0.1517857142857142;2.00585804252912;0.2517857142857143;0.2206477732793522;2846.9961375450084;46.0;89.41176470588236
2027.0;0.0067264573991031;0.2040358744394619;0.742152466367713;0.0470852017937219;0.0095541401273885;0.0095541401273885;0.0095541401273885;0.0095541401273885;0.1751592356687898;0.0095541401273885;0.4936305732484076;0.0095541401273885;0.0095541401273885;0.2547770700636942;0.0095541401273885;0.0055658627087198;0.0055658627087198;0.0055658627087198;0.0055658627087198;0.2040816326530612;0.0055658627087198;0.0055658627087198;0.3432282003710575;0.0055658627087198;0.2040816326530612;0.2040816326530612;0.0055658627087198;0.1290322580645161;0.4408602150537634;0.1720430107526881;0.0064516129032258;0.2258064516129032;0.0064516129032258;0.0064516129032258;0.0064516129032258;0.0064516129032258;2.5669936530013997;0.7419354838709677;0.359925788497217;2846.9961375450084;33.0;92.47058823529412
2028.0;0.0163934426229508;0.7704918032786885;0.0983606557377049;0.1147540983606557;0.0086705202312138;0.0086705202312138;0.0086705202312138;0.0086705202312138;0.3034682080924855;0.0086705202312138;0.2023121387283237;0.2312138728323699;0.0086705202312138;0.2023121387283237;0.0086705202312138;0.0089020771513353;0.0089020771513353;0.0089020771513353;0.0089020771513353;0.2225519287833827;0.0089020771513353;0.0089020771513353;0.2670623145400593;0.0089020771513353;0.43026706231454;0.0089020771513353;0.0089020771513353;0.01171875;0.44921875;0.01171875;0.46875;0.01171875;0.01171875;0.01171875;0.01171875;0.01171875;2.2735196983132675;0.47265625;0.2937685459940652;2846.9961375450084;36.0;91.76470588235294
2029.0;0.0142857142857142;0.0428571428571428;0.8428571428571429;0.1;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.0126582278481012;0.5274261603375527;0.0126582278481012;0.0126582278481012;0.3586497890295358;0.0126582278481012;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.0265486725663716;0.7079646017699115;0.0265486725663716;0.0161290322580645;0.0161290322580645;0.4838709677419355;0.0161290322580645;0.4032258064516129;0.0161290322580645;0.0161290322580645;0.0161290322580645;0.0161290322580645;2.0375963752960207;0.5161290322580645;0.1061946902654867;2846.9961375450084;42.0;90.3529411764706
2030.0;0.0039840637450199;0.3559096945551129;0.6122177954847278;0.0278884462151394;0.0056710775047258;0.0056710775047258;0.0056710775047258;0.0056710775047258;0.0056710775047258;0.0056710775047258;0.6710775047258979;0.1417769376181474;0.0056710775047258;0.1417769376181474;0.0056710775047258;0.0055658627087198;0.0055658627087198;0.2690166975881262;0.0055658627087198;0.0055658627087198;0.0055658627087198;0.0055658627087198;0.3246753246753247;0.0055658627087198;0.1391465677179963;0.222634508348794;0.0055658627087198;0.0049180327868852;0.221311475409836;0.1229508196721311;0.3032786885245901;0.3278688524590163;0.0049180327868852;0.0049180327868852;0.0049180327868852;0.0049180327868852;2.2503247875371364;0.3491803278688524;0.3413729128014842;2846.9961375450084;37.0;91.52941176470588
