NUMSECCENS;15-19;20-34;35-64;65+;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar;Analfabetos;Doctorado universitario;Educación postsecundaria no superior;Educación primaria;Enseñanzas de formación profesional, artes plásticas y diseño y deportivas de grado superior y equivalentes;Estudios primarios incompletos;Grados universitarios de 240 créditos ECTS, diplomados universitarios, títulos propios universitarios de experto o especialista;Grados universitarios de más de 240 créditos ECTS, licenciados;Másteres, especialidades en Ciencias de la Salud por el sistema de residencia y similares;Primera etapa de educación secundaria y similar;Segunda etapa de educación secundaria con orientación general;Segunda etapa de educación secundaria con orientación profesional;1 - Directores y gerentes;2 - Técnicos y profesionales científicos e intelectuales;"3 - Técnicos; profesionales de apoyo";4 - Empleados contables, administrativos y otros empleados de oficina;5 - Trabajadores de los servicios de restauración, personales, protección y vendedores;6 - Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;7 - Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);8 - Operadores de instalaciones y maquinaria, y montadores;9 - Ocupaciones elementales;SES;kw_pct;he_pct;median_price_inf;RANK;SES_PR
2030.0;0.0035335689045936;0.2014134275618374;0.7809187279151943;0.0141342756183745;0.026431718061674;0.066079295154185;0.0748898678414096;0.0440528634361233;0.026431718061674;0.052863436123348;0.2951541850220264;0.0704845814977973;0.1497797356828193;0.105726872246696;0.0881057268722467;0.0;0.0284697508896797;0.0071174377224199;0.0498220640569395;0.099644128113879;0.0106761565836298;0.1209964412811387;0.2206405693950178;0.0498220640569395;0.2277580071174377;0.0889679715302491;0.096085409252669;0.0588235294117647;0.2352941176470588;0.0992647058823529;0.1102941176470588;0.2205882352941176;0.0110294117647058;0.1139705882352941;0.0367647058823529;0.1139705882352941;3.303027592931334;0.3933823529411764;0.298932384341637;3240.393552;13.0;91.11111111111111
2041.0;0.0;0.1901408450704225;0.778169014084507;0.0316901408450704;0.0150753768844221;0.0251256281407035;0.0904522613065326;0.0603015075376884;0.0452261306532663;0.0351758793969849;0.3567839195979899;0.1155778894472361;0.1155778894472361;0.0954773869346733;0.0452261306532663;0.0;0.0633802816901408;0.0;0.0070422535211267;0.0387323943661971;0.0035211267605633;0.1795774647887324;0.4190140845070422;0.1373239436619718;0.0387323943661971;0.0880281690140845;0.0246478873239436;0.0879120879120879;0.5018315018315018;0.1282051282051282;0.1428571428571428;0.0952380952380952;0.0036630036630036;0.0146520146520146;0.0109890109890109;0.0146520146520146;4.001206295367993;0.717948717948718;0.619718309859155;3240.393552;5.0;97.03703703703704
2044.0;0.0;0.1672862453531598;0.8104089219330854;0.0223048327137546;0.0336538461538461;0.0432692307692307;0.1346153846153846;0.048076923076923;0.0384615384615384;0.0673076923076923;0.3461538461538461;0.0769230769230769;0.0721153846153846;0.0961538461538461;0.0432692307692307;0.0;0.074074074074074;0.0037037037037037;0.0074074074074074;0.0666666666666666;0.0037037037037037;0.2037037037037037;0.3296296296296296;0.1037037037037037;0.0518518518518518;0.1259259259259259;0.0296296296296296;0.1046511627906976;0.4031007751937984;0.1705426356589147;0.1511627906976744;0.1162790697674418;0.003875968992248;0.0271317829457364;0.0077519379844961;0.0155038759689922;3.811420484059061;0.6782945736434108;0.5074074074074074;3240.393552;9.0;94.07407407407408
2048.0;0.0;0.2093023255813953;0.7441860465116279;0.0465116279069767;0.0307692307692307;0.0307692307692307;0.0717948717948717;0.0717948717948717;0.041025641025641;0.0256410256410256;0.3333333333333333;0.1282051282051282;0.0923076923076923;0.1487179487179487;0.0256410256410256;0.0;0.0700389105058365;0.0;0.0038910505836575;0.0350194552529182;0.0;0.1945525291828793;0.4319066147859922;0.1634241245136186;0.0194552529182879;0.0739299610894941;0.0077821011673151;0.0952380952380952;0.5515873015873016;0.1309523809523809;0.119047619047619;0.0634920634920634;0.0039682539682539;0.0158730158730158;0.0039682539682539;0.0158730158730158;4.110641414184852;0.7777777777777778;0.6653696498054475;3240.393552;1.0;100.0
2049.0;0.0035211267605633;0.1514084507042253;0.823943661971831;0.0211267605633802;0.0181818181818181;0.0727272727272727;0.1181818181818181;0.05;0.0272727272727272;0.0818181818181818;0.3818181818181818;0.059090909090909;0.0636363636363636;0.1;0.0272727272727272;0.0;0.0804195804195804;0.0;0.0069930069930069;0.0664335664335664;0.0;0.2097902097902098;0.3391608391608391;0.1013986013986013;0.0349650349650349;0.1223776223776223;0.0384615384615384;0.0842490842490842;0.4249084249084249;0.1831501831501831;0.1391941391941392;0.1025641025641025;0.0036630036630036;0.0219780219780219;0.0109890109890109;0.0293040293040293;3.841166611510976;0.6923076923076923;0.5209790209790209;3240.393552;8.0;94.81481481481482
2050.0;0.0;0.201058201058201;0.7724867724867724;0.0264550264550264;0.0122448979591836;0.0448979591836734;0.1142857142857142;0.036734693877551;0.0285714285714285;0.0326530612244898;0.4408163265306122;0.0816326530612244;0.0857142857142857;0.0857142857142857;0.036734693877551;0.0;0.0582010582010582;0.0;0.0105820105820105;0.0343915343915343;0.0052910052910052;0.1878306878306878;0.3862433862433862;0.164021164021164;0.0291005291005291;0.0952380952380952;0.0291005291005291;0.1307901907356948;0.4986376021798365;0.1362397820163488;0.106267029972752;0.0926430517711171;0.0027247956403269;0.0108991825613079;0.0027247956403269;0.0190735694822888;4.02037980484794;0.7656675749318801;0.6084656084656084;3240.393552;4.0;97.77777777777776
3003.0;0.0;0.2655367231638418;0.7175141242937854;0.0169491525423728;0.0311111111111111;0.1777777777777777;0.0666666666666666;0.0311111111111111;0.0622222222222222;0.1866666666666666;0.0844444444444444;0.0133333333333333;0.0444444444444444;0.1511111111111111;0.1511111111111111;0.0;0.0505617977528089;0.0056179775280898;0.0505617977528089;0.0842696629213483;0.0224719101123595;0.1573033707865168;0.196629213483146;0.0898876404494382;0.146067415730337;0.1123595505617977;0.0842696629213483;0.0470588235294117;0.2941176470588235;0.1176470588235294;0.0941176470588235;0.2529411764705882;0.0;0.0647058823529411;0.0176470588235294;0.1117647058823529;-1.1075044076475873;0.4588235294117647;0.3370786516853932;1597.41702;129.0;5.185185185185185
4001.0;0.0051282051282051;0.2461538461538461;0.7230769230769231;0.0256410256410256;0.0384615384615384;0.1324786324786324;0.0641025641025641;0.0555555555555555;0.094017094017094;0.1324786324786324;0.1239316239316239;0.0384615384615384;0.0555555555555555;0.1452991452991453;0.1196581196581196;0.0;0.0518134715025906;0.0;0.0362694300518134;0.0725388601036269;0.0103626943005181;0.1865284974093264;0.2642487046632124;0.082901554404145;0.1191709844559585;0.1191709844559585;0.0569948186528497;0.0476190476190476;0.3333333333333333;0.1216931216931216;0.1322751322751322;0.2116402116402116;0.0052910052910052;0.037037037037037;0.0105820105820105;0.1005291005291005;-0.3541169417311976;0.5026455026455026;0.3989637305699481;1827.690669;104.0;23.703703703703702
4003.0;0.0054054054054054;0.2648648648648649;0.7189189189189189;0.0108108108108108;0.0237154150197628;0.1225296442687747;0.0632411067193675;0.0632411067193675;0.0632411067193675;0.1067193675889328;0.1581027667984189;0.0395256916996047;0.1106719367588932;0.1027667984189723;0.1462450592885375;0.0;0.0268817204301075;0.0053763440860215;0.064516129032258;0.075268817204301;0.0161290322580645;0.0913978494623656;0.1505376344086021;0.043010752688172;0.3279569892473118;0.1075268817204301;0.0913978494623656;0.0329670329670329;0.1758241758241758;0.0934065934065934;0.0824175824175824;0.2857142857142857;0.0054945054945054;0.0879120879120879;0.0384615384615384;0.1978021978021978;-0.7573239257484496;0.3021978021978022;0.2204301075268817;1827.690669;123.0;9.62962962962963
4004.0;0.0057142857142857;0.2228571428571428;0.76;0.0114285714285714;0.0268817204301075;0.0698924731182795;0.064516129032258;0.064516129032258;0.0913978494623656;0.075268817204301;0.2258064516129032;0.075268817204301;0.075268817204301;0.1559139784946236;0.075268817204301;0.0;0.0402298850574712;0.0;0.028735632183908;0.0977011494252873;0.0057471264367816;0.1494252873563218;0.1781609195402299;0.0862068965517241;0.2183908045977011;0.1379310344827586;0.057471264367816;0.0350877192982456;0.2748538011695906;0.1111111111111111;0.1345029239766081;0.2631578947368421;0.0;0.0467836257309941;0.0292397660818713;0.1052631578947368;-0.5492430552210743;0.4210526315789473;0.3045977011494253;1827.690669;117.0;14.074074074074074
4007.0;0.0060240963855421;0.2469879518072289;0.7349397590361446;0.0120481927710843;0.0264550264550264;0.1111111111111111;0.0582010582010582;0.0582010582010582;0.1164021164021164;0.0899470899470899;0.1851851851851851;0.0529100529100529;0.0529100529100529;0.1216931216931216;0.1269841269841269;0.0;0.0297619047619047;0.0059523809523809;0.0535714285714285;0.1011904761904761;0.0059523809523809;0.1666666666666666;0.2142857142857142;0.0476190476190476;0.1785714285714285;0.1071428571428571;0.0892857142857142;0.0240963855421686;0.2771084337349397;0.0963855421686747;0.1506024096385542;0.2409638554216867;0.0;0.072289156626506;0.0301204819277108;0.108433734939759;-0.5850545891563503;0.3975903614457832;0.2916666666666666;1827.690669;120.0;11.851851851851851
4009.0;0.0051020408163265;0.173469387755102;0.7959183673469388;0.0255102040816326;0.026431718061674;0.118942731277533;0.0704845814977973;0.0484581497797356;0.1233480176211453;0.118942731277533;0.158590308370044;0.039647577092511;0.0572687224669603;0.158590308370044;0.079295154185022;0.0;0.0414507772020725;0.0;0.0207253886010362;0.1088082901554404;0.0103626943005181;0.2020725388601036;0.2642487046632124;0.0518134715025906;0.1139896373056994;0.1191709844559585;0.0673575129533678;0.031413612565445;0.3403141361256545;0.1361256544502617;0.1623036649214659;0.2094240837696335;0.0;0.0418848167539267;0.0209424083769633;0.0575916230366492;-0.4095019415526868;0.5078534031413613;0.3575129533678756;1827.690669;109.0;20.0
